category,city,fax,added,last_checked,name,phone,country,address2,location_geocells,coord,id,last_refreshed,state,image_url,__scatter__,key,address,postal_code,brand,location
2,Monterrey,(52)(81) 8389 1640,2010-08-21T04:06:14,2011-02-28T17:46:20,Four Points by Sheraton Galerias Monterrey,(52)(81) 8389 1600,Mexico,Col. Vista Hermosa,"[u'8', u'8d', u'8d6', u'8d60', u'8d60c', u'8d60c4', u'8d60c42', u'8d60c42c', u'8d60c42c6', u'8d60c42c6b', u'8d60c42c6bf', u'8d60c42c6bf8', u'8d60c42c6bf8a']",,1441,2010-08-19T19:14:38,Nuevo Leon,http://www.starwoodhotels.com/pub/media/1441/fpt1441ex.50203_tn.jpg,,132055,Ave Insurgentes 3961,64640,fourpoints,"25.6819042,-100.3567547"
5,Port Harcourt,(234)(84) 461 771,2010-08-20T22:57:24,2011-02-22T05:44:10,Le Méridien Ogeyi Place,(234)(84) 461 770,Nigeria,GRA Phase II,"[u'c', u'c0', u'c03', u'c038', u'c038f', u'c038f7', u'c038f7e', u'c038f7e1', u'c038f7e13', u'c038f7e133', u'c038f7e133b', u'c038f7e133b6', u'c038f7e133b6e']",,1818,2010-08-19T13:57:42,Rivers State,http://www.starwoodhotels.com/pub/media/1818/mer1818ex.88392_tn.jpg,,132056,45 Tombia Street,,lemeridien,"4.8240042,6.9946589"
4,Dammam,(966)(3) 834 9872,2010-08-21T04:44:19,2011-03-01T12:46:34,Sheraton Dammam Hotel & Towers,(966)(3) 834 5555,Saudi Arabia,P.O. Box 5397,"[u'c', u'cc', u'cc2', u'cc27', u'cc27c', u'cc27c6', u'cc27c62', u'cc27c62f', u'cc27c62fe', u'cc27c62fe7', u'cc27c62fe70', u'cc27c62fe702', u'cc27c62fe7023']",,1186,2010-08-19T19:54:44,,http://www.starwoodhotels.com/pub/media/1186/she1186ex.91998_tn.jpg,,132057,1st Street,31422,sheraton,"26.432606,50.1179217"
1,Chambersburg,(717) 263-4752,2010-08-20T14:18:51,2011-02-11T09:21:47,Four Points by Sheraton Chambersburg,(717) 263-9191,United States,,"[u'9', u'9a', u'9ac', u'9ac0', u'9ac0f', u'9ac0f0', u'9ac0f0c', u'9ac0f0c7', u'9ac0f0c78', u'9ac0f0c787', u'9ac0f0c7870', u'9ac0f0c78705', u'9ac0f0c787054']",,1165,2010-08-19T05:26:29,Pennsylvania,http://www.starwoodhotels.com/pub/media/1165/fpt1165ex.61925_tn.jpg,,133041,1123 Lincoln Way East,17201,fourpoints,"39.9286102,-77.6337802"
3,Greensboro,(336) 292-1407,2010-08-20T04:14:23,2011-01-29T01:07:14,Sheraton Greensboro at Four Seasons,(336) 292-9161,United States,,"[u'9', u'9a', u'9a1', u'9a1f', u'9a1f2', u'9a1f25', u'9a1f254', u'9a1f2549', u'9a1f25499', u'9a1f254995', u'9a1f2549950', u'9a1f2549950f', u'9a1f2549950fc']",,1224,2010-08-18T19:22:20,North Carolina,http://www.starwoodhotels.com/pub/media/1224/she1224ex.35287_tn.jpg,,133042,3121 High Point Road,27407,sheraton,"36.0420609,-79.840659"
3,Minnetonka,(952) 544-2090,2010-08-20T06:06:42,2011-01-31T13:07:48,Sheraton Minneapolis West Hotel,(952) 593-0000,United States,,"[u'8', u'8f', u'8ff', u'8ffb', u'8ffbe', u'8ffbea', u'8ffbea5', u'8ffbea5f', u'8ffbea5fa', u'8ffbea5faa', u'8ffbea5faa7', u'8ffbea5faa7f', u'8ffbea5faa7f0']",,1324,2010-08-18T21:14:36,Minnesota,http://www.starwoodhotels.com/pub/media/1324/she1324ex.50686_tn.jpg,,133043,12201 Ridgedale Drive,55305,sheraton,"44.9669459,-93.4329025"
4,Berlin,(49)(30) 20273362,2010-08-20T14:20:51,2011-02-11T10:21:47,"The Westin Grand, Berlin",(49)(30) 20270,Germany,,"[u'e', u'e0', u'e0c', u'e0c9', u'e0c9c', u'e0c9ca', u'e0c9ca1', u'e0c9ca11', u'e0c9ca113', u'e0c9ca113c', u'e0c9ca113c1', u'e0c9ca113c18', u'e0c9ca113c184']",,1105,2010-08-19T05:28:29,,http://www.starwoodhotels.com/pub/media/1105/wes1105ex.66423_tn.jpg,,133044,Friedrichstrasse 158-164,10117,westin,"52.5157,13.389"
4,Dublin,(353)(1) 645 1234,2010-08-20T14:22:51,2011-02-11T11:21:48,The Westin Dublin,(353)(1) 645 1000,Ireland,Westmoreland Street,"[u'b', u'b5', u'b5c', u'b5cf', u'b5cfb', u'b5cfb7', u'b5cfb77', u'b5cfb779', u'b5cfb7798', u'b5cfb77988', u'b5cfb779887', u'b5cfb7798873', u'b5cfb77988735']",,1314,2010-08-19T05:30:29,,http://www.starwoodhotels.com/pub/media/1314/wes1314ex.78233_tn.jpg,,133045,at College Green,2,westin,"53.3239158,-6.344307"
3,Tallahassee,(850) 513-0316,2010-08-21T07:11:41,2011-01-19T19:03:01,Aloft Tallahassee Downtown,(850) 513-0313,United States,,"[u'9', u'98', u'989', u'989a', u'989a2', u'989a21', u'989a21a', u'989a21a1', u'989a21a10', u'989a21a10e', u'989a21a10e4', u'989a21a10e44', u'989a21a10e44b']",,3046,2010-08-19T22:21:10,Florida,http://www.starwoodhotels.com/pub/media/3046/alf3046ex.83777_tn.jpg,,133046,200 North Monroe Street,32308,alofthotels,"30.443639,-84.2807084"
4,Stuttgart,(49)(711) 2221 2599,2010-08-20T14:24:52,2011-02-11T12:21:48,Le Méridien Stuttgart,(49)(711) 2221 0,Germany,,"[u'e', u'e0', u'e03', u'e036', u'e0366', u'e03668', u'e036684', u'e0366842', u'e0366842d', u'e0366842da', u'e0366842dad', u'e0366842dad4', u'e0366842dad45']",,1866,2010-08-19T05:32:30,,http://www.starwoodhotels.com/pub/media/1866/mer1866ex.61896_tn.jpg,,133047,Willy-Brandt-Strasse 30,70173,lemeridien,"48.78402,9.18901"
4,Ashburn,(703) 723-9140,2010-08-20T14:26:52,2011-02-11T13:21:48,Aloft Dulles Airport North,(703) 723-6969,United States,,"[u'9', u'9a', u'9a6', u'9a6a', u'9a6a7', u'9a6a7e', u'9a6a7e3', u'9a6a7e3c', u'9a6a7e3c5', u'9a6a7e3c5b', u'9a6a7e3c5be', u'9a6a7e3c5bec', u'9a6a7e3c5bec3']",,3140,2010-08-19T05:34:30,Virginia,http://www.starwoodhotels.com/pub/media/3140/alf3140lo.77932_tn.jpg,,133048,22390 Flagstaff Plaza,20148,alofthotels,"38.99664,-77.4818849"
2,Newark,(973) 465-7195,2010-08-20T14:28:52,2011-02-11T14:21:50,Sheraton Newark Airport Hotel,(973) 690-5500,United States,,"[u'9', u'9a', u'9ac', u'9ac7', u'9ac7b', u'9ac7b8', u'9ac7b82', u'9ac7b829', u'9ac7b829c', u'9ac7b829ce', u'9ac7b829ce9', u'9ac7b829ce99', u'9ac7b829ce999']",,796,2010-08-19T05:36:31,New Jersey,http://www.starwoodhotels.com/pub/media/796/she796lo.57057_tn.jpg,,133049,128 Frontage Road,07114,sheraton,"40.7118403,-74.1706461"
2,Dresden,(49)(351) 8731499,2010-08-20T14:31:52,2011-02-11T15:21:51,Four Points by Sheraton Königshof,(49)(351) 87310,Germany,,"[u'e', u'e0', u'e0c', u'e0c1', u'e0c1d', u'e0c1d2', u'e0c1d24', u'e0c1d248', u'e0c1d248d', u'e0c1d248d6', u'e0c1d248d6d', u'e0c1d248d6d8', u'e0c1d248d6d88']",,1304,2010-08-19T05:38:31,,http://www.starwoodhotels.com/pub/media/1304/fpt1304ex.91945_tn.jpg,,133050,Kreischaer Strasse 2,01219,fourpoints,"51.02766,13.75995"
4,Langkawi,(60)(4) 9666414,2010-08-20T23:03:26,2011-02-22T08:44:14,The Westin Langkawi Resort & Spa,(60)(4) 9608888,Malaysia,Kedah,"[u'd', u'd0', u'd09', u'd096', u'd0965', u'd09655', u'd096558', u'd096558c', u'd096558c9', u'd096558c99', u'd096558c99a', u'd096558c99af', u'd096558c99af6']",,283,2010-08-19T14:03:44,,http://www.starwoodhotels.com/pub/media/283/wes283ex.36803_tn.jpg,,133051,Jalan Pantai Dato Syed Omar,07000,westin,"6.3574716,99.7686398"
4,Melbourne,(61)(3) 9635 2122,2010-08-20T20:18:59,2011-02-18T21:43:08,The Westin Melbourne,(61)(3) 9635 2222,Australia,,"[u'7', u'74', u'749', u'749d', u'749d0', u'749d0b', u'749d0b3', u'749d0b3e', u'749d0b3eb', u'749d0b3eb7', u'749d0b3eb75', u'749d0b3eb755', u'749d0b3eb755f']",,1185,2010-08-19T11:17:20,Victoria,http://www.starwoodhotels.com/pub/media/1185/ap1185ex7_tn.jpg,,133052,205 Collins Street,3000,westin,"-37.815446,144.967346"
1,Chicago,(773) 581-8421,2010-08-20T14:34:53,2011-02-11T16:21:51,Four Points by Sheraton Chicago Midway Airport,(773) 581-5300,United States,,"[u'9', u'9a', u'9a8', u'9a8b', u'9a8b6', u'9a8b69', u'9a8b696', u'9a8b6965', u'9a8b6965a', u'9a8b6965a9', u'9a8b6965a90', u'9a8b6965a90f', u'9a8b6965a90f9']",,1319,2010-08-19T05:40:32,Illinois,http://www.starwoodhotels.com/pub/media/1319/fpt1319re.18492_tn.jpg,,133053,7353 South Cicero Avenue,60629,fourpoints,"41.7614747,-87.7418932"
3,Philadelphia,(215) 673-4240,2010-08-20T14:36:53,2011-02-11T17:21:52,Four Points by Sheraton Philadelphia Northeast,(215) 671-9600,United States,,"[u'9', u'9a', u'9ac', u'9ac6', u'9ac64', u'9ac644', u'9ac6441', u'9ac64411', u'9ac64411b', u'9ac64411bf', u'9ac64411bf5', u'9ac64411bf5c', u'9ac64411bf5cf']",,3194,2010-08-19T05:42:32,Pennsylvania,http://www.starwoodhotels.com/pub/media/3194/fpt3194ex.66668_tn.jpg,,134039,9461 Roosevelt Boulevard,19114,fourpoints,"40.0807296,-75.0284063"
4,Abuja,(234) (9) 523 1571,2010-08-20T23:25:29,2011-02-22T19:44:22,Sheraton Abuja Hotel,(234) (9) 461 2000,Nigeria,,"[u'c', u'c0', u'c0b', u'c0b1', u'c0b1b', u'c0b1b9', u'c0b1b92', u'c0b1b921', u'c0b1b9215', u'c0b1b9215c', u'c0b1b9215cb', u'c0b1b9215cb2', u'c0b1b9215cb27']",,343,2010-08-19T14:25:49,Abuja Federal Capital Territory,http://www.starwoodhotels.com/pub/media/343/aime343ex3_tn.jpg,,134040,Ladi Kwali Way,,sheraton,"9.0642075,7.4811083"
3,Bangkok,(66)(2) 232 8999,2010-08-21T00:09:34,2011-02-23T17:44:35,Le Méridien Bangkok,(66)(2) 232 8888,Thailand,Bangrak,"[u'd', u'd2', u'd21', u'd21f', u'd21f9', u'd21f95', u'd21f956', u'd21f956d', u'd21f956d5', u'd21f956d5d', u'd21f956d5dd', u'd21f956d5ddf', u'd21f956d5ddf7']",,1946,2010-08-19T15:09:55,,http://www.starwoodhotels.com/pub/media/1946/mer1946ex.72557_tn.jpg,,134041,40/5 Surawong Road,10500,lemeridien,"13.7278817,100.5249023"
3,Northbrook,(847) 480-1922,2010-08-20T05:44:40,2011-01-31T01:07:43,Sheraton Chicago Northbrook Hotel,(847) 480-1900,United States,,"[u'9', u'9a', u'9a8', u'9a8b', u'9a8be', u'9a8be8', u'9a8be85', u'9a8be85f', u'9a8be85f0', u'9a8be85f05', u'9a8be85f05b', u'9a8be85f05ba', u'9a8be85f05baf']",,3134,2010-08-18T20:52:33,Illinois,http://www.starwoodhotels.com/pub/media/3134/she3134ex.72098_tn.jpg,,134042,1110 Willow Road,60062,sheraton,"42.1080185,-87.8070926"
4,Victoria,(250) 391-3792,2010-08-20T14:40:53,2011-02-11T18:21:52,"The Westin Bear Mountain Golf Resort & Spa, Victoria",(250) 391-7160,Canada,,"[u'a', u'a4', u'a46', u'a460', u'a460a', u'a460ae', u'a460ae1', u'a460ae17', u'a460ae17e', u'a460ae17ed', u'a460ae17edb', u'a460ae17edb5', u'a460ae17edb5b']",,1747,2010-08-19T05:44:32,British Columbia,http://www.starwoodhotels.com/pub/media/1747/wes1747ex.85092_tn.jpg,,134043,1999 Country Club Way,V9B 6R3,westin,"48.4769675,-123.53183"
4,Fort Worth,(817) 335-3333,2010-08-21T08:23:51,2011-01-21T07:03:18,Sheraton Fort Worth Hotel and Spa,(817) 335-7000,United States,,"[u'8', u'8d', u'8de', u'8dec', u'8decd', u'8decd2', u'8decd24', u'8decd24c', u'8decd24cb', u'8decd24cbd', u'8decd24cbd7', u'8decd24cbd7f', u'8decd24cbd7f1']",,1784,2010-08-19T23:33:19,Texas,http://www.starwoodhotels.com/pub/media/1784/she1784ex.67822_tn.jpg,,134044,1701 Commerce Street,76102,sheraton,"32.7472303,-97.3251473"
4,Atlanta,(678) 500-3105,2010-08-21T10:36:11,2011-01-24T02:03:50,W Atlanta - Buckhead,(678) 500-3100,United States,,"[u'9', u'9a', u'9a1', u'9a10', u'9a100', u'9a1008', u'9a10080', u'9a10080b', u'9a10080b6', u'9a10080b69', u'9a10080b697', u'9a10080b697f', u'9a10080b697f0']",,3167,2010-08-20T01:45:42,Georgia,http://www.starwoodhotels.com/pub/media/3167/who3167lo.71711_tn.jpg,,134045,3377 Peachtree Road NE,30326,whotels,"33.847236,-84.366095"
2,Brown Deer,(414) 355-3566,2010-08-20T14:42:54,2011-02-11T19:21:53,Four Points by Sheraton Milwaukee North,(414) 355-8585,United States,,"[u'9', u'9a', u'9aa', u'9aa3', u'9aa33', u'9aa33d', u'9aa33d8', u'9aa33d87', u'9aa33d872', u'9aa33d872c', u'9aa33d872cf', u'9aa33d872cfe', u'9aa33d872cfea']",,949,2010-08-19T05:46:32,Wisconsin,http://www.starwoodhotels.com/pub/media/949/fpt949ex.31797_tn.jpg,,134046,8900 North Kildeer Court,53209,fourpoints,"43.180216,-87.961049"
2,Charlotte,(704) 522-1634,2010-08-21T12:08:27,2011-01-26T00:04:12,Four Points by Sheraton Charlotte,(704) 522-0852,United States,,"[u'9', u'9a', u'9a1', u'9a1c', u'9a1c1', u'9a1c15', u'9a1c157', u'9a1c157a', u'9a1c157ae', u'9a1c157ae0', u'9a1c157ae02', u'9a1c157ae02a', u'9a1c157ae02aa']",,1989,2010-08-20T03:18:02,North Carolina,http://www.starwoodhotels.com/pub/media/1989/fpt1989ex.66768_tn.jpg,,134047,315 E Woodlawn Road,28217,fourpoints,"35.1776192,-80.8785992"
3,Chengdu,(86)(28) 8676 8888,2010-08-21T07:17:42,2011-01-19T22:03:02,Sheraton Chengdu Lido Hotel,(86)(28) 8676 8999,China,,"[u'd', u'd8', u'd8c', u'd8ce', u'd8ce8', u'd8ce82', u'd8ce828', u'd8ce828a', u'd8ce828ac', u'd8ce828ac1', u'd8ce828ac15', u'd8ce828ac15c', u'd8ce828ac15cb']",,1296,2010-08-19T22:27:10,Sichuan,http://www.starwoodhotels.com/pub/media/1296/she1296ex.49078_tn.jpg,,134048,"No. 15, Section 1, Ren Min Zhong Road",610015,sheraton,"30.6615,104.0659"
4,Cambridge,(617) 494-8366,2010-08-20T14:44:54,2011-02-11T21:21:55,Le Méridien Cambridge-MIT,(617) 577-0200,United States,,"[u'9', u'9a', u'9af', u'9af1', u'9af11', u'9af11f', u'9af11fa', u'9af11faa', u'9af11faac', u'9af11faac9', u'9af11faac9c', u'9af11faac9c6', u'9af11faac9c60']",,3253,2010-08-19T05:48:33,Massachusetts,http://www.starwoodhotels.com/pub/media/3253/mer3253ex.58140_tn.jpg,,134049,20 Sidney Street,02139,lemeridien,"42.362349,-71.100211"
2,Novi,(248) 349-4066,2010-08-20T05:48:40,2011-01-31T03:07:44,Sheraton Detroit Novi,(248) 349-4000,United States,,"[u'9', u'9a', u'9ab', u'9ab0', u'9ab06', u'9ab066', u'9ab066e', u'9ab066e5', u'9ab066e5b', u'9ab066e5ba', u'9ab066e5bab', u'9ab066e5babe', u'9ab066e5babe0']",,2019,2010-08-18T20:56:35,Michigan,http://www.starwoodhotels.com/pub/media/2019/na2019ex2_tn.jpg,,135046,21111 Haggerty Road,48375,sheraton,"42.4429235,-83.4341655"
2,Guayaquil,(593)(4) 2082081,2010-08-20T22:27:19,2011-02-21T14:43:58,Sheraton Guayaquil Hotel,(593)(4) 2082088,Ecuador,Frente Al Mall Del Sol,"[u'3', u'3a', u'3ab', u'3ab5', u'3ab5a', u'3ab5a6', u'3ab5a6f', u'3ab5a6f7', u'3ab5a6f78', u'3ab5a6f783', u'3ab5a6f783f', u'3ab5a6f783f2', u'3ab5a6f783f27']",,1159,2010-08-19T13:26:37,,http://www.starwoodhotels.com/pub/media/1159/she1159ex.54198_tn.jpg,,135047,"Av Constitucion, Plaza Del Sol",,sheraton,"-2.203816,-79.897453"
3,Mar del Plata,(54)(223) 414 0009,2010-08-20T20:16:59,2011-02-18T20:43:08,Sheraton Mar del Plata Hotel,(54)(223) 414 0000,Argentina,,"[u'3', u'31', u'319', u'3197', u'3197a', u'3197a9', u'3197a99', u'3197a993', u'3197a9931', u'3197a99313', u'3197a993132', u'3197a993132a', u'3197a993132ab']",,113,2010-08-19T11:15:20,Buenos Aires,http://www.starwoodhotels.com/pub/media/113/she113ex.87832_tn.jpg,,135048,Alem 4221,7600,sheraton,"-38.0316654,-57.5391692"
4,San Diego,(619) 692-2337,2010-08-21T08:15:50,2011-01-21T03:03:16,Sheraton San Diego Hotel & Marina,(619) 291-2900,United States,,"[u'8', u'8c', u'8cf', u'8cf8', u'8cf8c', u'8cf8c4', u'8cf8c4c', u'8cf8c4ca', u'8cf8c4cac', u'8cf8c4cac4', u'8cf8c4cac4e', u'8cf8c4cac4ef', u'8cf8c4cac4ef3']",,127,2010-08-19T23:25:18,California,http://www.starwoodhotels.com/pub/media/127/she127ag.77353_tn.jpg,,135049,1380 Harbor Island Drive,92101,sheraton,"32.727063,-117.19847"
4,Seattle,(206) 621-8441,2010-08-20T14:46:54,2011-02-11T22:21:56,Sheraton Seattle Hotel,(206) 621-9000,United States,,"[u'a', u'a4', u'a44', u'a44b', u'a44b8', u'a44b8a', u'a44b8a2', u'a44b8a2b', u'a44b8a2b2', u'a44b8a2b2b', u'a44b8a2b2b8', u'a44b8a2b2b84', u'a44b8a2b2b846']",,460,2010-08-19T05:50:33,Washington,http://www.starwoodhotels.com/pub/media/460/she460ex.47273_tn.jpg,,135050,1400 6th Avenue,98101,sheraton,"47.6132904,-122.3378583"
4,Brussels,(32)(2) 2243456,2010-08-20T06:28:46,2011-02-01T00:07:52,Sheraton Brussels Hotel,(32)(2) 2243111,Belgium,,"[u'e', u'e0', u'e08', u'e085', u'e0852', u'e08523', u'e085236', u'e0852361', u'e08523611', u'e085236111', u'e0852361117', u'e08523611178', u'e08523611178c']",,488,2010-08-18T21:36:40,,http://www.starwoodhotels.com/pub/media/488/she488ex.39117_tn.jpg,,135051,"Place Rogier, 3",1210,sheraton,"50.8557849,4.3580685"
4,Sunnyvale,(408) 734-8276,2010-08-20T05:04:32,2011-01-30T04:07:32,Sheraton Sunnyvale Hotel,(408) 745-6000,United States,,"[u'8', u'8e', u'8e6', u'8e63', u'8e630', u'8e630f', u'8e630f4', u'8e630f4c', u'8e630f4c8', u'8e630f4c81', u'8e630f4c81a', u'8e630f4c81a9', u'8e630f4c81a9d']",,754,2010-08-18T20:12:25,California,http://www.starwoodhotels.com/pub/media/754/she754ex.69510_tn.jpg,,135052,1100 North Mathilda Avenue,94089,sheraton,"37.404483,-122.024762"
5,Madrid,(34)(91) 3608100,2010-08-20T14:48:54,2011-02-12T00:21:56,"The Westin Palace, Madrid",(34)(91) 3608000,Spain,,"[u'9', u'9f', u'9fd', u'9fd3', u'9fd33', u'9fd33b', u'9fd33bd', u'9fd33bdd', u'9fd33bddb', u'9fd33bddb2', u'9fd33bddb28', u'9fd33bddb288', u'9fd33bddb288b']",,79,2010-08-19T05:52:33,,http://www.starwoodhotels.com/pub/media/79/wes79ex.57338_tn.jpg,,135053,"Plaza de las Cortes, 7",28014,westin,"40.4155559,-3.6955169"
4,Tarrytown,(914) 332-7950,2010-08-20T14:50:55,2011-02-12T01:21:58,Sheraton Tarrytown Hotel,(914) 332-7900,United States,,"[u'9', u'9a', u'9ac', u'9acd', u'9acd3', u'9acd3d', u'9acd3d7', u'9acd3d79', u'9acd3d797', u'9acd3d797f', u'9acd3d797f7', u'9acd3d797f7c', u'9acd3d797f7cd']",,1428,2010-08-19T05:54:34,New York,http://www.starwoodhotels.com/pub/media/1428/she1428ex.48609_tn.jpg,,135054,600 White Plains Rd,10591-5104,sheraton,"41.062673,-73.839133"
4,San Juan,(787) 993-3505,2010-08-21T00:37:38,2011-02-24T09:44:56,Sheraton Puerto Rico Hotel & Casino,(787) 993-3500,United States,,"[u'9', u'93', u'938', u'9389', u'93890', u'93890a', u'93890aa', u'93890aa8', u'93890aa88', u'93890aa880', u'93890aa8801', u'93890aa8801b', u'93890aa8801bc']",,1523,2010-08-19T15:37:59,Puerto Rico,http://www.starwoodhotels.com/pub/media/1523/she1523po.84764_tn.jpg,,135055,200 Convention Boulevard,00907,sheraton,"18.45295,-66.09363"
4,New York,(212) 967-8186,2010-08-20T14:52:55,2011-02-12T02:21:58,Four Points by Sheraton Midtown - Times Square,(212) 967-8585,United States,,"[u'9', u'9a', u'9ac', u'9ac7', u'9ac7b', u'9ac7be', u'9ac7be2', u'9ac7be2c', u'9ac7be2ca', u'9ac7be2cab', u'9ac7be2cab4', u'9ac7be2cab49', u'9ac7be2cab49e']",,1713,2010-08-19T05:56:34,New York,http://www.starwoodhotels.com/pub/media/1713/fpt1713ex.80338_tn.jpg,,135056,326 West 40th Street,10018,fourpoints,"40.75639,-73.992368"
3,Columbus,(614) 475-8620,2010-08-20T14:54:55,2011-02-12T03:21:59,Four Points by Sheraton Columbus Ohio Airport,(614) 475-8383,United States,,"[u'9', u'9a', u'9a9', u'9a91', u'9a91a', u'9a91a8', u'9a91a83', u'9a91a835', u'9a91a835c', u'9a91a835c1', u'9a91a835c13', u'9a91a835c13f', u'9a91a835c13fd']",,3329,2010-08-19T05:58:34,Ohio,http://www.starwoodhotels.com/pub/media/3329/fpt3329ex.79194_tn.jpg,,135057,3030 Plaza Properties Boulevard,43219,fourpoints,"40.0026753,-82.92704"
4,Port Gentil,(241) 552806,2010-08-20T22:29:20,2011-02-21T15:43:59,Le Méridien Mandji,(241) 552103,Gabon,,"[u'6', u'6a', u'6ab', u'6abc', u'6abca', u'6abcaf', u'6abcafd', u'6abcafd6', u'6abcafd66', u'6abcafd66e', u'6abcafd66e3', u'6abcafd66e3c', u'6abcafd66e3c5']",,1811,2010-08-19T13:28:37,,http://www.starwoodhotels.com/pub/media/1811/mer1811wn.48037_tn.jpg,,135058,Le Meridien Mandji,,lemeridien,"-0.721085,8.781655"
4,Tahiti,(689) 470728,2010-08-20T21:51:15,2011-02-20T19:43:43,Le Méridien Tahiti,(689) 470707,French Polynesia,P.O. Box 380595,"[u'2', u'29', u'293', u'2939', u'2939e', u'2939e6', u'2939e68', u'2939e688', u'2939e688e', u'2939e688eb', u'2939e688eb5', u'2939e688eb5e', u'2939e688eb5e8']",,1906,2010-08-19T12:50:32,,http://www.starwoodhotels.com/pub/media/1906/mer1906ex.21166_tn.jpg,,135059,Tamanu,97718,lemeridien,"-17.67988,-149.58645"
2,Indianapolis,(317) 574-4616,2010-08-20T14:56:56,2011-02-12T04:21:59,Four Points by Sheraton Indianapolis Carmel,(317) 574-4600,United States,,"[u'9', u'9a', u'9a8', u'9a84', u'9a84e', u'9a84e5', u'9a84e5d', u'9a84e5d9', u'9a84e5d98', u'9a84e5d981', u'9a84e5d981a', u'9a84e5d981a7', u'9a84e5d981a77']",,3517,2010-08-19T06:00:34,Indiana,http://www.starwoodhotels.com/pub/media/3517/fpt3517ex.85745_tn.jpg,,135060,251 Pennsylvania Parkway,46280,fourpoints,"39.931327,-86.148863"
5,Algiers,(213)(21) 377700,2010-08-20T04:40:28,2011-01-29T15:07:24,Sheraton Club des Pins Resort and Towers,(213)(21) 377777,Algeria,Staoueli,"[u'c', u'ca', u'ca2', u'ca24', u'ca242', u'ca2426', u'ca24264', u'ca242645', u'ca2426452', u'ca2426452d', u'ca2426452d0', u'ca2426452d06', u'ca2426452d067']",,1160,2010-08-18T19:48:22,,http://www.starwoodhotels.com/pub/media/1160/she1160ex.33237_tn.jpg,,135061,"Boite Postal 62, Club Des Pins",16101,sheraton,"36.78327,3.0498"
5,Boston,(617) 310-6730,2010-08-20T14:58:56,2011-02-12T05:21:59,W Boston,(617) 261-8700,United States,,"[u'9', u'9a', u'9af', u'9af1', u'9af11', u'9af11f', u'9af11f9', u'9af11f9e', u'9af11f9ed', u'9af11f9ed5', u'9af11f9ed51', u'9af11f9ed516', u'9af11f9ed516f']",,1787,2010-08-19T06:02:34,Massachusetts,http://www.starwoodhotels.com/pub/media/1787/who1787ex.91523_tn.jpg,,135062,100 Stuart Street,02116,whotels,"42.3509408,-71.0652586"
3,Zagreb,(385)(1) 4553035,2010-08-20T15:00:56,2011-02-12T06:22:00,Sheraton Zagreb Hotel,(385)(1) 4553535,Croatia,,"[u'e', u'e0', u'e04', u'e047', u'e0471', u'e04719', u'e047197', u'e0471979', u'e04719795', u'e047197956', u'e0471979562', u'e04719795623', u'e04719795623c']",,316,2010-08-19T06:04:35,,http://www.starwoodhotels.com/pub/media/316/eu316ex2_tn.jpg,,136042,Kneza Borne 2,10000,sheraton,"45.8077269,15.984453"
3,Portland,(503) 249-7602,2010-08-20T15:02:56,2011-02-12T07:22:00,Sheraton Portland Airport Hotel,(503) 281-2500,United States,,"[u'a', u'a4', u'a44', u'a440', u'a440f', u'a440f3', u'a440f33', u'a440f331', u'a440f3315', u'a440f33151', u'a440f331512', u'a440f3315129', u'a440f3315129b']",,881,2010-08-19T06:06:35,Oregon,http://www.starwoodhotels.com/pub/media/881/she881lo.40547_tn.jpg,,136043,8235 Northeast Airport Way,97220,sheraton,"45.5823499,-122.5754614"
5,Milan,(39)(02) 63366337,2010-08-20T15:04:56,2011-02-12T08:22:00,"The Westin Palace, Milan",(39)(02) 63361,Italy,,"[u'e', u'e0', u'e01', u'e014', u'e014c', u'e014c8', u'e014c8e', u'e014c8ec', u'e014c8ec6', u'e014c8ec6a', u'e014c8ec6a5', u'e014c8ec6a57', u'e014c8ec6a572']",,49,2010-08-19T06:08:35,,http://www.starwoodhotels.com/pub/media/49/wes49ex.89663_tn.jpg,,136044,Piazza della Repubblica 20,20124,westin,"45.4791209,9.1986271"
3,Urumqi,(86)(991) 699 9888,2010-08-20T15:06:57,2011-02-12T09:22:01,Sheraton Urumqi Hotel,(86)(991) 699 9999,China,,"[u'c', u'cf', u'cff', u'cffc', u'cffc3', u'cffc32', u'cffc324', u'cffc3249', u'cffc3249a', u'cffc3249a4', u'cffc3249a45', u'cffc3249a454', u'cffc3249a4540']",,1707,2010-08-19T06:10:35,Xinjiang,http://www.starwoodhotels.com/pub/media/1707/she1707ex.44656_tn.jpg,,136045,669 Northern Youhao Road,830000,sheraton,"43.82103,87.58949"
3,Tempe,(480) 621-3303,2010-08-21T09:21:59,2011-01-22T13:03:32,Aloft Tempe,(480) 621-3300,United States,,"[u'8', u'8d', u'8da', u'8daa', u'8daa9', u'8daa94', u'8daa94e', u'8daa94e0', u'8daa94e0e', u'8daa94e0ef', u'8daa94e0ef7', u'8daa94e0ef79', u'8daa94e0ef79f']",,3102,2010-08-20T00:31:28,Arizona,http://www.starwoodhotels.com/pub/media/alf/alfex.72521_tn.jpg,,136046,951 East Playa Del Norte Drive,85281,alofthotels,"33.4340463,-111.9246366"
